
#id=1
#text=IHolstebro tør de ikke lade en skulptur stå ude om natten.
31-4	kender	
31-5	Koranen	
31-6	,	
31-7	de	
31-8	kender	
31-9	argumenterne	
31-10	,	
31-11	og	
31-12	de	
31-13	kan	
31-14	give	
31-15	de	
31-16	unge	
31-17	kvalificeret	
31-18	modspil	
31-19	.	

#id=32
#text=I perioden 1980-91 var han redaktør af fagbladet Praktiserende Speciallæger.
32-1	I	
32-2	perioden	
32-3	1980	
32-4	-	
32-5	91	
32-6	var	
32-7	han	
32-8	redaktør	
32-9	af	
32-10	fagbladet	
32-11	Praktiserende	
32-12	Speciallæger	
32-13	.	

#id=33
#text=Resultaterne af undersøgelsen vil kunne få stor betydning for valget af optimal behandling for den enkelte patient.
33-1	Resultaterne	
33-2	af	
33-3	undersøgelsen	
33-4	vil	
33-5	kunne	
33-6	få	
33-7	stor	
33-8	betydning	
33-9	for	
33-10	valget	
33-11	af	
33-12	optimal	
33-13	behandling	
33-14	for	
33-15	den	
33-16	enkelte	
33-17	patient	
33-18	.	

#id=34
#text=I februar sagde Nokia, at koncernen planlægger at reducere medarbejderstaben globalt med 1.000 ansatte via frivillige aftrædelser.
34-1	I	
34-2	februar	
34-3	sagde	
34-4	Nokia	
34-5	,	
34-6	at	
34-7	koncernen	
34-8	planlægger	
34-9	at	
34-10	reducere	
34-11	medarbejderstaben	
34-12	globalt	
34-13	med	
34-14	1	
34-15	.	
34-16	000	
34-17	ansatte	
34-18	via	
34-19	frivillige	
34-20	aftrædelser	
34-21	.	

#id=35
#text=PolitikenPlus tilbyder i samarbejde med Statens Naturhistoriske Museum og Institut for Filosofi og Idéhistorie ved Aarhus Universitet en foredragsrække om Darwin og evolution.
35-1	Politiken	
35-2	Plus	
35-3	tilbyder	
35-4	i	
35-5	samarbejde	
35-6	med	
35-7	Statens	
35-8	Naturhistoriske	
35-9	Museum	
35-10	og	
35-11	Institut	
35-12	for	
35-13	Filosofi	
35-14	og	
35-15	Idéhistorie	
35-16	ved	
35-17	Aarhus	
35-18	Universitet	
35-19	en	
35-20	foredragsrække	
35-21	om	
35-22	Darwin	
35-23	og	
35-24	evolution	
35-25	.	

#id=36
#text=Selvdeltog jeg i demonstrationen denne dag og på trods af, at hen  ved 1.000 tamilere havde taget turen til København fra hele landet, mødte kun 2-3 danskere op i løbet af dagen.
36-1	Selv	
36-2	deltog	
36-3	jeg	
36-4	i	
36-5	demonstrationen	
36-6	denne	
36-7	dag	
36-8	og	
36-9	på	
36-10	trods	
36-11	af	
36-12	,	
36-13	at	
36-14	hen	
36-15	ved	
36-16	1	
36-17	.	
36-18	000	
36-19	tamilere	
36-20	havde	
36-21	taget	
36-22	turen	
36-23	til	
36-24	København	
36-25	fra	
36-26	hele	
36-27	landet	
36-28	,	
36-29	mødte	
36-30	kun	
36-31	2	
36-32	-	
36-33	3	
36-34	danskere	
36-35	op	
36-36	i	
36-37	løbet	
36-38	af	
36-39	dagen	
36-40	.	

#id=37
#text=11læserbreve og debatindlæg handlede om Fogh og hans nye job som Nato-generalsekretær.
37-1	11	
37-2	læserbreve	
37-3	og	
37-4	debatindlæg	
37-5	handlede	
37-6	om	
37-7	Fogh	
37-8	og	
37-9	hans	
37-10	nye	
37-11	job	
37-12	som	
37-13	Nato	
37-14	-	
37-15	generalsekretær	
37-16	.	

#id=38
#text=PræsidentBill Clinton havde det skidt om morgenen 20.
38-1	Præsident	
38-2	Bill	
38-3	Clinton	
38-4	havde	
38-5	det	
38-6	skidt	
38-7	om	
38-8	morgenen	
38-9	20	
38-10	.	

#id=39
#text=Og det var det første, de gjorde, danskerne, da de efter at være fløjet ind til et snedækket Zagreb og have kørt tre og en halv time i bus gennem det smukkeste, bakkede og skovklædte vinterlandskab rullede ind i Porec ved Adriaterhavet og blev indkvarteret på hotel Diamant.
39-1	Og	
39-2	det	
39-3	var	
39-4	det	
39-5	første	
39-6	,	
39-7	de	
39-8	gjorde	
39-9	,	
39-10	danskerne	
39-11	,	
39-12	da	
39-13	de	
39-14	efter	
39-15	at	
39-16	være	
39-17	fløjet	
39-18	ind	
39-19	til	
39-20	et	
39-21	snedækket	
39-22	Zagreb	
39-23	og	
39-24	have	
39-25	kørt	
39-26	tre	
39-27	og	
39-28	en	
39-29	halv	
39-30	time	
39-31	i	
39-32	bus	
39-33	gennem	
39-34	det	
39-35	smukkeste	
39-36	,	
39-37	bakkede	
39-38	og	
39-39	skovklædte	
39-40	vinterlandskab	
39-41	rullede	
39-42	ind	
39-43	i	
39-44	Porec	
39-45	ved	
39-46	Adriaterhavet	
39-47	og	
39-48	blev	
39-49	indkvarteret	
39-50	på	
39-51	hotel	
39-52	Diamant	
39-53	.	

#id=40
#text=Udbruddetfra de fremmødte professorer, studerende og det tekniske personale kom, fordi de har følt sig alt andet end velorienterede om, hvorfor ledelsen fyrer 24  forskere og 13 personer blandt det tekniske og administrative personale.
40-1	Udbruddet	
40-2	fra	
40-3	de	
40-4	fremmødte	
40-5	professorer	
40-6	,	
40-7	studerende	
40-8	og	
40-9	det	
40-10	tekniske	
40-11	personale	
40-12	kom	
40-13	,	
40-14	fordi	
40-15	de	
40-16	har	
40-17	følt	
40-18	sig	
40-19	alt	
40-20	andet	
40-21	end	
40-22	velorienterede	
40-23	om	
40-24	,	
40-25	hvorfor	
40-26	ledelsen	
40-27	fyrer	
40-28	24	
40-29	forskere	
40-30	og	
40-31	13	
40-32	personer	
40-33	blandt	
40-34	det	
40-35	tekniske	
40-36	og	
40-37	administrative	
40-38	personale	
40-39	.	

#id=41
#text=I 1978 vendte han hjem til sin fædrene gård, godset Egemarke, som han overtog efter sin far, Aage Lohmann Poulsen.
41-1	I	
41-2	1978	
41-3	vendte	
41-4	han	
41-5	hjem	
41-6	til	
41-7	sin	
41-8	fædrene	
41-9	gård	
41-10	,	
41-11	godset	
41-12	Egemarke	
41-13	,	
41-14	som	
41-15	han	
41-16	overtog	
41-17	efter	
41-18	sin	
41-19	far	
41-20	,	
41-21	Aage	
41-22	Lohmann	
41-23	Poulsen	
41-24	.	

#id=42
#text=I aften kan man blandt andet møde de  unge håb Fleet Foxes, Tiny Vipers og The Lonely H samt Seattles største succes i de senere år - Band Of Horses, som spillede på Roskilde Festival i 2008.
42-1	I	
42-2	aften	
42-3	kan	
42-4	man	
42-5	blandt	
42-6	andet	
42-7	møde	
42-8	de	
42-9	unge	
42-10	håb	
42-11	Fleet	
42-12	Foxes	
42-13	,	
42-14	Tiny	
42-15	Vipers	
42-16	og	
42-17	The	
42-18	Lonely	
42-19	H	
42-20	samt	
42-21	Seattles	
42-22	største	
42-23	succes	
42-24	i	
42-25	de	
42-26	senere	
42-27	år	
42-28	-	
42-29	Band	
42-30	Of	
42-31	Horses	
42-32	,	
42-33	som	
42-34	spillede	
42-35	på	
42-36	Roskilde	
42-37	Festival	
42-38	i	
42-39	2008	
42-40	.	

#id=43
#text=NielsOlsen står bag de to manipulerede billeder ovenfor.
43-1	Niels	
43-2	Olsen	
43-3	står	
43-4	bag	
43-5	de	
43-6	to	
43-7	manipulerede	
43-8	billeder	
43-9	ovenfor	
43-10	.	

#id=44
#text=Togtrafikken mellem Vejle og Århus var i går lammet i flere timer efter en personpåkørsel ved Horsens.
44-1	Togtrafikken	
44-2	mellem	
44-3	Vejle	
44-4	og	
44-5	Århus	
44-6	var	
44-7	i	
44-8	går	
44-9	lammet	
44-10	i	
44-11	flere	
44-12	timer	
44-13	efter	
44-14	en	
44-15	personpåkørsel	
44-16	ved	
44-17	Horsens	
44-18	.	

#id=45
#text=Endelig strider det ifølge advokaterne mod konventionens artikel om bevægelsesfrihed, når de skal melde sig i Sandholm flere gange om ugen.
45-1	Endelig	
45-2	strider	
45-3	det	
45-4	ifølge	
45-5	advokaterne	
45-6	mod	
45-7	konventionens	
45-8	artikel	
45-9	om	
45-10	bevægelsesfrihed	
45-11	,	
45-12	når	
45-13	de	
45-14	skal	
45-15	melde	
45-16	sig	
45-17	i	
45-18	Sandholm	
45-19	flere	
45-20	gange	
45-21	om	
45-22	ugen	
45-23	.	

#id=46
#text=Nården tidligere dobbelte danske mester i cykelcross Joachim Parbo i dag forsøger at tilbageerobre den hjemlige trone i Helsingør, jagter han også point til verdensranglisten med henblik på at være startberettiget ved VM i Holland om tre uger.
46-1	Når	
46-2	den	
46-3	tidligere	
46-4	dobbelte	
46-5	danske	
46-6	mester	
46-7	i	
46-8	cykelcross	
46-9	Joachim	
46-10	Parbo	
46-11	i	
46-12	dag	
46-13	forsøger	
46-14	at	
46-15	tilbageerobre	
46-16	den	
46-17	hjemlige	
46-18	trone	
46-19	i	
46-20	Helsingør	
46-21	,	
46-22	jagter	
46-23	han	
46-24	også	
46-25	point	
46-26	til	
46-27	verdensranglisten	
46-28	med	
46-29	henblik	
46-30	på	
46-31	at	
46-32	være	
46-33	startberettiget	
46-34	ved	
46-35	VM	
46-36	i	
46-37	Holland	
46-38	om	
46-39	tre	
46-40	uger	
46-41	.	

#id=47
#text=Dennevirksomhed har valgt at halvere arbejdstiden for 292 medarbejdere i Gråsten og Nordborg.
47-1	Denne	
47-2	virksomhed	
47-3	har	
47-4	valgt	
47-5	at	
47-6	halvere	
47-7	arbejdstiden	
47-8	for	
47-9	292	
47-10	medarbejdere	
47-11	i	
47-12	Gråsten	
47-13	og	
47-14	Nordborg	
47-15	.	

#id=48
#text="Du har ret, politik her er blevet en familieaffære med de samme efternavne.
48-1	"	
48-2	Du	
48-3	har	
48-4	ret	
48-5	,	
48-6	politik	
48-7	her	
48-8	er	
48-9	blevet	
48-10	en	
48-11	familieaffære	
48-12	med	
48-13	de	
48-14	samme	
48-15	efternavne	
48-16	.	

#id=49
#text=Ulykken skete, da kvinden var i gang med at fyre op.
49-1	Ulykken	
49-2	skete	
49-3	,	
49-4	da	
49-5	kvinden	
49-6	var	
49-7	i	
49-8	gang	
49-9	med	
49-10	at	
49-11	fyre	
49-12	op	
49-13	.	

#id=50
#text="Fortredje måned  i træk kørte 95 procent af vores tog ellers til tiden, så er det stjerneærgerligt, at der kommer en enkelt dag og ødelægger det hele", siger Niels Martin Methman.
50-1	"	
50-2	For	
50-3	tredje	
50-4	måned	
50-5	i	
50-6	træk	
50-7	kørte	
50-8	95	
50-9	procent	
50-10	af	
50-11	vores	
50-12	tog	
50-13	ellers	
50-14	til	
50-15	tiden	
50-16	,	
50-17	så	
50-18	er	
50-19	det	
50-20	stjerneærgerligt	
50-21	,	
50-22	at	
50-23	der	
50-24	kommer	
50-25	en	
50-26	enkelt	
50-27	dag	
50-28	og	
50-29	ødelægger	
50-30	det	
50-31	hele	
50-32	"	
50-33	,	
50-34	siger	
50-35	Niels	
50-36	Martin	
50-37	Methman	
50-38	.	

#id=51
#text=Igår kunne Politiken afsløre, at to dokumenter i fangesagen er bortkommet i Forsvarsministeriets egne arkiver.
51-1	I	
51-2	går	
51-3	kunne	
51-4	Politiken	
51-5	afsløre	
51-6	,	
51-7	at	
51-8	to	
51-9	dokumenter	
51-10	i	
51-11	fangesagen	
51-12	er	
51-13	bortkommet	
51-14	i	
51-15	Forsvarsministeriets	
51-16	egne	
51-17	arkiver	
51-18	.	

#id=52
#text=I modersange som ' Meinem Kinde' og ' Muttertändelei' mangler Tilling den fornødne empati i forhold til teksten.
52-1	I	
52-2	modersange	
52-3	som	
52-4	'	
52-5	Meinem	
52-6	Kinde	
52-7	'	
52-8	og	
52-9	'	
52-10	Muttertändelei	
52-11	'	
52-12	mangler	
52-13	Tilling	
52-14	den	
52-15	fornødne	
52-16	empati	
52-17	i	
52-18	forhold	
52-19	til	
52-20	teksten	
52-21	.	

#id=53
#text=Videnskabsministeriethåber, at et nyt forskningsskib i mellemklassen på 25-35 meter kan finansieres af en særlig pulje under de såkaldte globaliseringsmidler.
53-1	Videnskabsministeriet	
53-2	håber	
53-3	,	
53-4	at	
53-5	et	
53-6	nyt	
53-7	forskningsskib	
53-8	i	
53-9	mellemklassen	
53-10	på	
53-11	25	
53-12	-	
53-13	35	
53-14	meter	
53-15	kan	
53-16	finansieres	
53-17	af	
53-18	en	
53-19	særlig	
53-20	pulje	
53-21	under	
53-22	de	
53-23	såkaldte	
53-24	globaliseringsmidler	
53-25	.	

#id=54
#text=Såer der mere klar udmelding i bekendelserne, når Allen holder sig til det udsyn, der kendes fra damebladsklummerne.
54-1	Så	
54-2	er	
54-3	der	
54-4	mere	
54-5	klar	
54-6	udmelding	
54-7	i	
54-8	bekendelserne	
54-9	,	
54-10	når	
54-11	Allen	
54-12	holder	
54-13	sig	
54-14	til	
54-15	det	
54-16	udsyn	
54-17	,	
54-18	der	
54-19	kendes	
54-20	fra	
54-21	damebladsklummerne	
54-22	.	

#id=55
#text=Mereend 91.000 kinesere omkom i fjor ved ulykker i trafikken  og på arbejdspladser, rapporterer lokale medier.
55-1	Mere	
55-2	end	
55-3	91	
55-4	.	
55-5	000	
55-6	kinesere	
55-7	omkom	
55-8	i	
55-9	fjor	
55-10	ved	
55-11	ulykker	
55-12	i	
55-13	trafikken	
55-14	og	
55-15	på	
55-16	arbejdspladser	
55-17	,	
55-18	rapporterer	
55-19	lokale	
55-20	medier	
55-21	.	

#id=56
#text=Tilbagestår i så fald foreløbig modkandidater fra Polen og Bulgarien.
56-1	Tilbage	
56-2	står	
56-3	i	
56-4	så	
56-5	fald	
56-6	foreløbig	
56-7	modkandidater	
56-8	fra	
56-9	Polen	
56-10	og	
56-11	Bulgarien	
56-12	.	

#id=57
#text=Så giver I bare fremmede frø mulighed for at spire.
57-1	Så	
57-2	giver	
57-3	I	
57-4	bare	
57-5	fremmede	
57-6	frø	
57-7	mulighed	
57-8	for	
57-9	at	
57-10	spire	
57-11	.	

#id=58
#text=MetteThomsen:
58-1	Mette	
58-2	Thomsen	
58-3	:	

#id=59
#text=Ebbe Juul-Heider, Beder, 63, sanger, fotomodel, skuespiller Birte Tove, Holte, 64, koncerndirektør, cand.polit.
59-1	Ebbe	
59-2	Juul	
59-3	-	
59-4	Heider	
59-5	,	
59-6	Beder	
59-7	,	
59-8	63	
59-9	,	
59-10	sanger	
59-11	,	
59-12	fotomodel	
59-13	,	
59-14	skuespiller	
59-15	Birte	
59-16	Tove	
59-17	,	
59-18	Holte	
59-19	,	
59-20	64	
59-21	,	
59-22	koncerndirektør	
59-23	,	
59-24	cand	
59-25	.	
59-26	polit	
59-27	.	

#id=60
#text=Drop stokkemetoder
60-1	Drop	
60-2	stokkemetoder	

#id=61
#text=-Lad være med at løbe med på den ide, at almindelige husejere og boligkøbere på nogen måde reelt har et betydeligt ansvar for den aktuelle krise.
61-1	-	
61-2	Lad	
61-3	være	
61-4	med	
61-5	at	
61-6	løbe	
61-7	med	
61-8	på	
61-9	den	
61-10	ide	
61-11	,	
61-12	at	
61-13	almindelige	
61-14	husejere	
61-15	og	
61-16	boligkøbere	
61-17	på	
61-18	nogen	
61-19	måde	
61-20	reelt	
61-21	har	
61-22	et	
61-23	betydeligt	
61-24	ansvar	
61-25	for	
61-26	den	
61-27	aktuelle	
61-28	krise	
61-29	.	

#id=62
#text=45 år i dag.
62-1	45	
62-2	år	
62-3	i	
62-4	dag	
62-5	.	

#id=63
#text=Henning Gade-Rasmussen, Hvidovre, 83, fhv. underdirektør, bibliotekar Ib Mortensen, Værløse, 83, overlæge, dr.med.
63-1	Henning	
63-2	Gade	
63-3	-	
63-4	Rasmussen	
63-5	,	
63-6	Hvidovre	
63-7	,	
63-8	83	
63-9	,	
63-10	fhv	
63-11	.	
63-12	underdirektør	
63-13	,	
63-14	bibliotekar	
63-15	Ib	
63-16	Mortensen	
63-17	,	
63-18	Værløse	
63-19	,	
63-20	83	
