
#id=1
#text=Vier også optaget af ressourcer til Datatilsynet, i det hele taget er vi optaget af, at udvekslingen af persondataoplysninger kan ske på en betryggende og forsvarlig måde, og vi vil være meget, meget præcise, med hensyn til at det bliver sikret, at persondataoplysninger ikke havner hos tredjemand, som kan misbruge eller videregive dem, og at disse oplysninger i det hele taget ikke kan komme til at florere i uønskede fora.
18-9	nedsat	
18-10	en	
18-11	arbejdsgruppe	
18-12	,	
18-13	selv	
18-14	om	
18-15	vi	
18-16	ikke	
18-17	rigtig	
18-18	kender	
18-19	tidsperspektivet	
18-20	for	
18-21	den	
18-22	her	
18-23	arbejdsgruppe	
18-24	.	

#id=19
#text=Det er også derfor, at hele debatten om NATO's strategiske koncept er kommet op igen, og det er den almindelige mening, at der vil blive sat en proces i gang på topmødet i den her uge, som  skal føre frem til, at NATO får et nyt strategisk koncept, måske næste år, måske om 2 år.
19-1	Det	
19-2	er	
19-3	også	
19-4	derfor	
19-5	,	
19-6	at	
19-7	hele	
19-8	debatten	
19-9	om	
19-10	NATO	
19-11	'	
19-12	s	
19-13	strategiske	
19-14	koncept	
19-15	er	
19-16	kommet	
19-17	op	
19-18	igen	
19-19	,	
19-20	og	
19-21	det	
19-22	er	
19-23	den	
19-24	almindelige	
19-25	mening	
19-26	,	
19-27	at	
19-28	der	
19-29	vil	
19-30	blive	
19-31	sat	
19-32	en	
19-33	proces	
19-34	i	
19-35	gang	
19-36	på	
19-37	topmødet	
19-38	i	
19-39	den	
19-40	her	
19-41	uge	
19-42	,	
19-43	som	
19-44	skal	
19-45	føre	
19-46	frem	
19-47	til	
19-48	,	
19-49	at	
19-50	NATO	
19-51	får	
19-52	et	
19-53	nyt	
19-54	strategisk	
19-55	koncept	
19-56	,	
19-57	måske	
19-58	næste	
19-59	år	
19-60	,	
19-61	måske	
19-62	om	
19-63	2	
19-64	år	
19-65	.	

#id=20
#text=Meningen med lovforslaget er, at vi får adskilt det harmløse og ufarlige fra det egentlige hasard.
20-1	Meningen	
20-2	med	
20-3	lovforslaget	
20-4	er	
20-5	,	
20-6	at	
20-7	vi	
20-8	får	
20-9	adskilt	
20-10	det	
20-11	harmløse	
20-12	og	
20-13	ufarlige	
20-14	fra	
20-15	det	
20-16	egentlige	
20-17	hasard	
20-18	.	

#id=21
#text=SF siger, at man ikke vil gå ind og ændre i det her, fordi det ikke er noget problem.
21-1	SF	
21-2	siger	
21-3	,	
21-4	at	
21-5	man	
21-6	ikke	
21-7	vil	
21-8	gå	
21-9	ind	
21-10	og	
21-11	ændre	
21-12	i	
21-13	det	
21-14	her	
21-15	,	
21-16	fordi	
21-17	det	
21-18	ikke	
21-19	er	
21-20	noget	
21-21	problem	
21-22	.	

#id=22
#text=8år med konstant økonomisk fremgang har sikret de mest velstående danskere enorme skattelettelser; regeringen og Dansk Folkeparti har med åbne øjne sikret millionærerne i Danmark i titusindvis af kroner i skattelettelser.
22-1	8	
22-2	år	
22-3	med	
22-4	konstant	
22-5	økonomisk	
22-6	fremgang	
22-7	har	
22-8	sikret	
22-9	de	
22-10	mest	
22-11	velstående	
22-12	danskere	
22-13	enorme	
22-14	skattelettelser	
22-15	;	
22-16	regeringen	
22-17	og	
22-18	Dansk	
22-19	Folkeparti	
22-20	har	
22-21	med	
22-22	åbne	
22-23	øjne	
22-24	sikret	
22-25	millionærerne	
22-26	i	
22-27	Danmark	
22-28	i	
22-29	titusindvis	
22-30	af	
22-31	kroner	
22-32	i	
22-33	skattelettelser	
22-34	.	

#id=23
#text=Nogetaf det, jeg kan forestille mig, er at skærpe initiativer, der sikrer, at unge lærer, at deres handlinger har konsekvenser, altså det, man kunne kalde samfundstjeneste, at man bliver pålagt nogle ting, når man har begået nogle af alle de ting, vi støder på.
23-1	Noget	
23-2	af	
23-3	det	
23-4	,	
23-5	jeg	
23-6	kan	
23-7	forestille	
23-8	mig	
23-9	,	
23-10	er	
23-11	at	
23-12	skærpe	
23-13	initiativer	
23-14	,	
23-15	der	
23-16	sikrer	
23-17	,	
23-18	at	
23-19	unge	
23-20	lærer	
23-21	,	
23-22	at	
23-23	deres	
23-24	handlinger	
23-25	har	
23-26	konsekvenser	
23-27	,	
23-28	altså	
23-29	det	
23-30	,	
23-31	man	
23-32	kunne	
23-33	kalde	
23-34	samfundstjeneste	
23-35	,	
23-36	at	
23-37	man	
23-38	bliver	
23-39	pålagt	
23-40	nogle	
23-41	ting	
23-42	,	
23-43	når	
23-44	man	
23-45	har	
23-46	begået	
23-47	nogle	
23-48	af	
23-49	alle	
23-50	de	
23-51	ting	
23-52	,	
23-53	vi	
23-54	støder	
23-55	på	
23-56	.	

#id=24
#text=Derfor tager vi en lang række initiativer, herunder selvfølgelig også inden for uddannelse og efteruddannelse, som er gode måder at sikre, at vi har en arbejdsstyrke, som er klar til at tage fat, når det forhåbentlig snart vender.
24-1	Derfor	
24-2	tager	
24-3	vi	
24-4	en	
24-5	lang	
24-6	række	
24-7	initiativer	
24-8	,	
24-9	herunder	
24-10	selvfølgelig	
24-11	også	
24-12	inden	
24-13	for	
24-14	uddannelse	
24-15	og	
24-16	efteruddannelse	
24-17	,	
24-18	som	
24-19	er	
24-20	gode	
24-21	måder	
24-22	at	
24-23	sikre	
24-24	,	
24-25	at	
24-26	vi	
24-27	har	
24-28	en	
24-29	arbejdsstyrke	
24-30	,	
24-31	som	
24-32	er	
24-33	klar	
24-34	til	
24-35	at	
24-36	tage	
24-37	fat	
24-38	,	
24-39	når	
24-40	det	
24-41	forhåbentlig	
24-42	snart	
24-43	vender	
24-44	.	

#id=25
#text=Altså, at de mod fuld deltagerbetaling kan komme og bruge vores arbejdsmarkedssystem, synes jeg også er en rigtig god ting.
25-1	Altså	
25-2	,	
25-3	at	
25-4	de	
25-5	mod	
25-6	fuld	
25-7	deltagerbetaling	
25-8	kan	
25-9	komme	
25-10	og	
25-11	bruge	
25-12	vores	
25-13	arbejdsmarkedssystem	
25-14	,	
25-15	synes	
25-16	jeg	
25-17	også	
25-18	er	
25-19	en	
25-20	rigtig	
25-21	god	
25-22	ting	
25-23	.	

#id=26
#text=Jegvil sige, at vi fra Dansk Folkepartis side også studsede over, at den mulighed med, at man kan vælge en kommune til at føre tilsyn, bortfaldt, men der har vi forstået på ministeriet, at Københavns Kommune var så exceptionelt dårlig til at føre tilsyn med de muslimske friskoler, at den mulighed ikke  bør være der mere.
26-1	Jeg	
26-2	vil	
26-3	sige	
26-4	,	
26-5	at	
26-6	vi	
26-7	fra	
26-8	Dansk	
26-9	Folkepartis	
26-10	side	
26-11	også	
26-12	studsede	
26-13	over	
26-14	,	
26-15	at	
26-16	den	
26-17	mulighed	
26-18	med	
26-19	,	
26-20	at	
26-21	man	
26-22	kan	
26-23	vælge	
26-24	en	
26-25	kommune	
26-26	til	
26-27	at	
26-28	føre	
26-29	tilsyn	
26-30	,	
26-31	bortfaldt	
26-32	,	
26-33	men	
26-34	der	
26-35	har	
26-36	vi	
26-37	forstået	
26-38	på	
26-39	ministeriet	
26-40	,	
26-41	at	
26-42	Københavns	
26-43	Kommune	
26-44	var	
26-45	så	
26-46	exceptionelt	
26-47	dårlig	
26-48	til	
26-49	at	
26-50	føre	
26-51	tilsyn	
26-52	med	
26-53	de	
26-54	muslimske	
26-55	friskoler	
26-56	,	
26-57	at	
26-58	den	
26-59	mulighed	
26-60	ikke	
26-61	bør	
26-62	være	
26-63	der	
26-64	mere	
26-65	.	

#id=27
#text=Hr. Mike Legarth kalder det en appel til kommunerne om at tænke sig mere om, med hensyn til hvordan de bruger deres penge.
27-1	Hr	
27-2	.	
27-3	Mike	
27-4	Legarth	
27-5	kalder	
27-6	det	
27-7	en	
27-8	appel	
27-9	til	
27-10	kommunerne	
27-11	om	
27-12	at	
27-13	tænke	
27-14	sig	
27-15	mere	
27-16	om	
27-17	,	
27-18	med	
27-19	hensyn	
27-20	til	
27-21	hvordan	
27-22	de	
27-23	bruger	
27-24	deres	
27-25	penge	
27-26	.	

#id=28
#text=Det er der, den gør gavn.
28-1	Det	
28-2	er	
28-3	der	
28-4	,	
28-5	den	
28-6	gør	
28-7	gavn	
28-8	.	

#id=29
#text=Så jeg vil anbefale, at man ikke kaster sin kærlighed for meget på skattestoppet, for det tror jeg ikke bliver gengældt i forhold til, hvad man måtte stå for både tidligere og nu.
29-1	Så	
29-2	jeg	
29-3	vil	
29-4	anbefale	
29-5	,	
29-6	at	
29-7	man	
29-8	ikke	
29-9	kaster	
29-10	sin	
29-11	kærlighed	
29-12	for	
29-13	meget	
29-14	på	
29-15	skattestoppet	
29-16	,	
29-17	for	
29-18	det	
29-19	tror	
29-20	jeg	
29-21	ikke	
29-22	bliver	
29-23	gengældt	
29-24	i	
29-25	forhold	
29-26	til	
29-27	,	
29-28	hvad	
29-29	man	
29-30	måtte	
29-31	stå	
29-32	for	
29-33	både	
29-34	tidligere	
29-35	og	
29-36	nu	
29-37	.	

#id=30
#text=Nuvil man så allerede fra starten af et sygdomsforløb gå i gang med at stresse folk.
30-1	Nu	
30-2	vil	
30-3	man	
30-4	så	
30-5	allerede	
30-6	fra	
30-7	starten	
30-8	af	
30-9	et	
30-10	sygdomsforløb	
30-11	gå	
30-12	i	
30-13	gang	
30-14	med	
30-15	at	
30-16	stresse	
30-17	folk	
30-18	.	

#id=31
#text=Man gør noget og er opmærksom på, at der nok skal gøres mere.
31-1	Man	
31-2	gør	
31-3	noget	
31-4	og	
31-5	er	
31-6	opmærksom	
31-7	på	
31-8	,	
31-9	at	
31-10	der	
31-11	nok	
31-12	skal	
31-13	gøres	
31-14	mere	
31-15	.	

#id=32
#text=Derfor skal der tages hånd om børn, der begår kriminalitet, og det er jo præcis det, regeringen allerede har gjort og stadig er i fuld gang med at gøre.
32-1	Derfor	
32-2	skal	
32-3	der	
32-4	tages	
32-5	hånd	
32-6	om	
32-7	børn	
32-8	,	
32-9	der	
32-10	begår	
32-11	kriminalitet	
32-12	,	
32-13	og	
32-14	det	
32-15	er	
32-16	jo	
32-17	præcis	
32-18	det	
32-19	,	
32-20	regeringen	
32-21	allerede	
32-22	har	
32-23	gjort	
32-24	og	
32-25	stadig	
32-26	er	
32-27	i	
32-28	fuld	
32-29	gang	
32-30	med	
32-31	at	
32-32	gøre	
32-33	.	

#id=33
#text=Bent Bøgsted godt kan sætte sig ind i situationen - at når en almen boligforening gerne vil have renoveret, er det jo ikke beboerne i de almene boliger eller dem oppe på kommunekontoret, som kommer og renoverer boligerne.
33-1	Bent	
33-2	Bøgsted	
33-3	godt	
33-4	kan	
33-5	sætte	
33-6	sig	
33-7	ind	
33-8	i	
33-9	situationen	
33-10	-	
33-11	at	
33-12	når	
33-13	en	
33-14	almen	
33-15	boligforening	
33-16	gerne	
33-17	vil	
33-18	have	
33-19	renoveret	
33-20	,	
33-21	er	
33-22	det	
33-23	jo	
33-24	ikke	
33-25	beboerne	
33-26	i	
33-27	de	
33-28	almene	
33-29	boliger	
33-30	eller	
33-31	dem	
33-32	oppe	
33-33	på	
33-34	kommunekontoret	
33-35	,	
33-36	som	
33-37	kommer	
33-38	og	
33-39	renoverer	
33-40	boligerne	
33-41	.	

#id=34
#text=De sociale foranstaltninger skal tilpasses den konkrete situation, og de kan spænde vidt fra f.eks. rådgivning til barnet og dets familie til at anbringe barnet uden for hjemmet, når der er åbenbar risiko for, at barnets udvikling vil lide alvorlig skade på baggrund af den kriminelle adfærd.
34-1	De	
34-2	sociale	
34-3	foranstaltninger	
34-4	skal	
34-5	tilpasses	
34-6	den	
34-7	konkrete	
34-8	situation	
34-9	,	
34-10	og	
34-11	de	
34-12	kan	
34-13	spænde	
34-14	vidt	
34-15	fra	
34-16	f	
34-17	.	
34-18	eks	
34-19	.	
34-20	rådgivning	
34-21	til	
34-22	barnet	
34-23	og	
34-24	dets	
34-25	familie	
34-26	til	
34-27	at	
34-28	anbringe	
34-29	barnet	
34-30	uden	
34-31	for	
34-32	hjemmet	
34-33	,	
34-34	når	
34-35	der	
34-36	er	
34-37	åbenbar	
34-38	risiko	
34-39	for	
34-40	,	
34-41	at	
34-42	barnets	
34-43	udvikling	
34-44	vil	
34-45	lide	
34-46	alvorlig	
34-47	skade	
34-48	på	
34-49	baggrund	
34-50	af	
34-51	den	
34-52	kriminelle	
34-53	adfærd	
34-54	.	

#id=35
#text=Vi er nødt til at forholde os til, at EU angiveligt vil stille os over  for nogle krav om at spare 9 mia. kr. eller på anden vis forbedre de offentlige finanser med 9  mia. kr. i de kommende år.
35-1	Vi	
35-2	er	
35-3	nødt	
35-4	til	
35-5	at	
35-6	forholde	
35-7	os	
35-8	til	
35-9	,	
35-10	at	
35-11	EU	
35-12	angiveligt	
35-13	vil	
35-14	stille	
35-15	os	
35-16	over	
35-17	for	
35-18	nogle	
35-19	krav	
35-20	om	
35-21	at	
35-22	spare	
35-23	9	
35-24	mia	
35-25	.	
35-26	kr	
35-27	.	
35-28	eller	
35-29	på	
35-30	anden	
35-31	vis	
35-32	forbedre	
35-33	de	
35-34	offentlige	
35-35	finanser	
35-36	med	
35-37	9	
35-38	mia	
35-39	.	
35-40	kr	
35-41	.	
35-42	i	
35-43	de	
35-44	kommende	
35-45	år	
35-46	.	

#id=36
#text=Vi spørger bare:
36-1	Vi	
36-2	spørger	
36-3	bare	
36-4	:	

#id=37
#text=Vi kan sagtens i oppositionen finde enighed om en hel masse ting, men når det kommer til stykket, og når linjen skal tegnes, så må det være den, der er leder af oppositionen - og det må være fru Helle Thorning-Schmidt - der i virkeligheden sætter stregerne, hvor de skal sættes.
37-1	Vi	
37-2	kan	
37-3	sagtens	
37-4	i	
37-5	oppositionen	
37-6	finde	
37-7	enighed	
37-8	om	
37-9	en	
37-10	hel	
37-11	masse	
37-12	ting	
37-13	,	
37-14	men	
37-15	når	
37-16	det	
37-17	kommer	
37-18	til	
37-19	stykket	
37-20	,	
37-21	og	
37-22	når	
37-23	linjen	
37-24	skal	
37-25	tegnes	
37-26	,	
37-27	så	
37-28	må	
37-29	det	
37-30	være	
37-31	den	
37-32	,	
37-33	der	
37-34	er	
37-35	leder	
37-36	af	
37-37	oppositionen	
37-38	-	
37-39	og	
37-40	det	
37-41	må	
37-42	være	
37-43	fru	
37-44	Helle	
37-45	Thorning	
37-46	-	
37-47	Schmidt	
37-48	-	
37-49	der	
37-50	i	
37-51	virkeligheden	
37-52	sætter	
37-53	stregerne	
37-54	,	
37-55	hvor	
37-56	de	
37-57	skal	
37-58	sættes	
37-59	.	

#id=38
#text=Altså, nu var det jo ikke mig, der brugte lige præcis de konklusioner, de ord, i min ordførertale.
38-1	Altså	
38-2	,	
38-3	nu	
38-4	var	
38-5	det	
38-6	jo	
38-7	ikke	
38-8	mig	
38-9	,	
38-10	der	
38-11	brugte	
38-12	lige	
38-13	præcis	
38-14	de	
38-15	konklusioner	
38-16	,	
38-17	de	
38-18	ord	
38-19	,	
38-20	i	
38-21	min	
38-22	ordførertale	
38-23	.	

#id=39
#text=Jeg tror, det handler om, at regeringen var på vej til at komme i mindretal, og at De Konservative ikke var i stand til at sætte deres vilje igennem over for regeringspartneren.
39-1	Jeg	
39-2	tror	
39-3	,	
39-4	det	
39-5	handler	
39-6	om	
39-7	,	
39-8	at	
39-9	regeringen	
39-10	var	
39-11	på	
39-12	vej	
39-13	til	
39-14	at	
39-15	komme	
39-16	i	
39-17	mindretal	
39-18	,	
39-19	og	
39-20	at	
39-21	De	
39-22	Konservative	
39-23	ikke	
39-24	var	
39-25	i	
39-26	stand	
39-27	til	
39-28	at	
39-29	sætte	
39-30	deres	
39-31	vilje	
39-32	igennem	
39-33	over	
39-34	for	
39-35	regeringspartneren	
39-36	.	

#id=40
#text=Jeg synes, det er et ekstra tilbud.
40-1	Jeg	
40-2	synes	
40-3	,	
40-4	det	
40-5	er	
40-6	et	
40-7	ekstra	
40-8	tilbud	
40-9	.	

#id=41
#text=Altså, sandheden er jo, at S og SF med deres skatteudspil vil ændre skattebelastningen for erhvervslivet i Danmark fra 25 pct. til 28 pct., i hvert fald svarende til det.
41-1	Altså	
41-2	,	
41-3	sandheden	
41-4	er	
41-5	jo	
41-6	,	
41-7	at	
41-8	S	
41-9	og	
41-10	SF	
41-11	med	
41-12	deres	
41-13	skatteudspil	
41-14	vil	
41-15	ændre	
41-16	skattebelastningen	
41-17	for	
41-18	erhvervslivet	
41-19	i	
41-20	Danmark	
41-21	fra	
41-22	25	
41-23	pct	
41-24	.	
41-25	til	
41-26	28	
41-27	pct	
41-28	.	
41-29	,	
41-30	i	
41-31	hvert	
41-32	fald	
41-33	svarende	
41-34	til	
41-35	det	
41-36	.	

#id=42
#text=Enhedslistensynes også, at det er rigtig fornuftigt, hvis politiet kan få mere tid til at efterforske og opklare forbrydelser frem for at bruge tid på administrative pligter.
42-1	Enhedslisten	
42-2	synes	
42-3	også	
42-4	,	
42-5	at	
42-6	det	
42-7	er	
42-8	rigtig	
42-9	fornuftigt	
42-10	,	
42-11	hvis	
42-12	politiet	
42-13	kan	
42-14	få	
42-15	mere	
42-16	tid	
42-17	til	
42-18	at	
42-19	efterforske	
42-20	og	
42-21	opklare	
42-22	forbrydelser	
42-23	frem	
42-24	for	
42-25	at	
42-26	bruge	
42-27	tid	
42-28	på	
42-29	administrative	
42-30	pligter	
42-31	.	

#id=43
