
#id=1
#text=52%afdanske skoleledere
17-39	ikke	
17-40	er	
17-41	begyndt	
17-42	at	
17-43	tale	
17-44	.	

#id=18
#text=ritzau
18-1	ritzau	

#id=19
#text=Enhverhipster vil nægte at kalde sig selv hipster.
19-1	Enhver	
19-2	hipster	
19-3	vil	
19-4	nægte	
19-5	at	
19-6	kalde	
19-7	sig	
19-8	selv	
19-9	hipster	
19-10	.	

#id=20
#text=Detbehov så EU for år tilbage, og nu er der heldigvis blevet gjort noget ved det.
20-1	Det	
20-2	behov	
20-3	så	
20-4	EU	
20-5	for	
20-6	år	
20-7	tilbage	
20-8	,	
20-9	og	
20-10	nu	
20-11	er	
20-12	der	
20-13	heldigvis	
20-14	blevet	
20-15	gjort	
20-16	noget	
20-17	ved	
20-18	det	
20-19	.	

#id=21
#text=timerarbejder hver dansker i job mere om året end i 1995:
21-1	timer	
21-2	arbejder	
21-3	hver	
21-4	dansker	
21-5	i	
21-6	job	
21-7	mere	
21-8	om	
21-9	året	
21-10	end	
21-11	i	
21-12	1995	
21-13	:	

#id=22
#text="Ide 1.050.000 kr.
22-1	"	
22-2	I	
22-3	de	
22-4	1	
22-5	.	
22-6	050	
22-7	.	
22-8	000	
22-9	kr	
22-10	.	

#id=23
#text=ALGIER.
23-1	ALGIER	
23-2	.	

#id=24
#text=Når banken åbnede, skulle vi bare hæve penge ved kassen.
24-1	Når	
24-2	banken	
24-3	åbnede	
24-4	,	
24-5	skulle	
24-6	vi	
24-7	bare	
24-8	hæve	
24-9	penge	
24-10	ved	
24-11	kassen	
24-12	.	

#id=25
#text=Jeghar talt med de pågældende medarbejdere og bedt dem holde sig fra at anmelde så ligegyldige begivenheder i fremtiden.
25-1	Jeg	
25-2	har	
25-3	talt	
25-4	med	
25-5	de	
25-6	pågældende	
25-7	medarbejdere	
25-8	og	
25-9	bedt	
25-10	dem	
25-11	holde	
25-12	sig	
25-13	fra	
25-14	at	
25-15	anmelde	
25-16	så	
25-17	ligegyldige	
25-18	begivenheder	
25-19	i	
25-20	fremtiden	
25-21	.	

#id=26
#text="Enomsorgsfuld hård negl vender tilbage til Helmand", skrev Politiken.
26-1	"	
26-2	En	
26-3	omsorgsfuld	
26-4	hård	
26-5	negl	
26-6	vender	
26-7	tilbage	
26-8	til	
26-9	Helmand	
26-10	"	
26-11	,	
26-12	skrev	
26-13	Politiken	
26-14	.	

#id=27
#text=TV-avisens reportere Steffen Gram, Lillian Frausing Gjerulff og Claus Fahrendorff er på gaden i Washington DC og rapporterer fra den store dag.
27-1	TV	
27-2	-	
27-3	avisens	
27-4	reportere	
27-5	Steffen	
27-6	Gram	
27-7	,	
27-8	Lillian	
27-9	Frausing	
27-10	Gjerulff	
27-11	og	
27-12	Claus	
27-13	Fahrendorff	
27-14	er	
27-15	på	
27-16	gaden	
27-17	i	
27-18	Washington	
27-19	DC	
27-20	og	
27-21	rapporterer	
27-22	fra	
27-23	den	
27-24	store	
27-25	dag	
27-26	.	

#id=28
#text=Der går ikke mange år, før der bliver lavet noget nyt af nogle andre, der tænker, at nu må de kraftedeme til at tage sig sammen i Super16", siger Carsten Myllerup.
28-1	Der	
28-2	går	
28-3	ikke	
28-4	mange	
28-5	år	
28-6	,	
28-7	før	
28-8	der	
28-9	bliver	
28-10	lavet	
28-11	noget	
28-12	nyt	
28-13	af	
28-14	nogle	
28-15	andre	
28-16	,	
28-17	der	
28-18	tænker	
28-19	,	
28-20	at	
28-21	nu	
28-22	må	
28-23	de	
28-24	kraftedeme	
28-25	til	
28-26	at	
28-27	tage	
28-28	sig	
28-29	sammen	
28-30	i	
28-31	Super16	
28-32	"	
28-33	,	
28-34	siger	
28-35	Carsten	
28-36	Myllerup	
28-37	.	

#id=29
#text=lige indtil nu, for når skulpturen til juni genindtager sin faste plads i bybilledet, ændrer hun nok samtidig navn til ' Maren o æ lift'.
29-1	lige	
29-2	indtil	
29-3	nu	
29-4	,	
29-5	for	
29-6	når	
29-7	skulpturen	
29-8	til	
29-9	juni	
29-10	genindtager	
29-11	sin	
29-12	faste	
29-13	plads	
29-14	i	
29-15	bybilledet	
29-16	,	
29-17	ændrer	
29-18	hun	
29-19	nok	
29-20	samtidig	
29-21	navn	
29-22	til	
29-23	'	
29-24	Maren	
29-25	o	
29-26	æ	
29-27	lift	
29-28	'	
29-29	.	

#id=30
#text=Nu falder klokken i slag for 40 års forskning, siger vi til hinanden på stolerækkerne, men nej - det er sikkerhedsannoncering om nødudgange, gule veste og samlingssteder i tilfælde af en evakuering.
30-1	Nu	
30-2	falder	
30-3	klokken	
30-4	i	
30-5	slag	
30-6	for	
30-7	40	
30-8	års	
30-9	forskning	
30-10	,	
30-11	siger	
30-12	vi	
30-13	til	
30-14	hinanden	
30-15	på	
30-16	stolerækkerne	
30-17	,	
30-18	men	
30-19	nej	
30-20	-	
30-21	det	
30-22	er	
30-23	sikkerhedsannoncering	
30-24	om	
30-25	nødudgange	
30-26	,	
30-27	gule	
30-28	veste	
30-29	og	
30-30	samlingssteder	
30-31	i	
30-32	tilfælde	
30-33	af	
30-34	en	
30-35	evakuering	
30-36	.	

#id=31
#text=P.
31-1	P	
31-2	.	

#id=32
#text=Petri bringer
32-1	Petri	
32-2	bringer	

#id=33
#text=Pengeneer især brugt til indkøb af ekstra ammunition og udstyr til soldaterne  i Afghanistan.
33-1	Pengene	
33-2	er	
33-3	især	
33-4	brugt	
33-5	til	
33-6	indkøb	
33-7	af	
33-8	ekstra	
33-9	ammunition	
33-10	og	
33-11	udstyr	
33-12	til	
33-13	soldaterne	
33-14	i	
33-15	Afghanistan	
33-16	.	

#id=34
#text=Wagnermener, at tsunamien i Sydøstasien og oversvømmelsen af New Orleans er Guds straf over vores synder.
34-1	Wagner	
34-2	mener	
34-3	,	
34-4	at	
34-5	tsunamien	
34-6	i	
34-7	Sydøstasien	
34-8	og	
34-9	oversvømmelsen	
34-10	af	
34-11	New	
34-12	Orleans	
34-13	er	
34-14	Guds	
34-15	straf	
34-16	over	
34-17	vores	
34-18	synder	
34-19	.	

#id=35
#text= Men at det bliver veloplagt, tør vi godt love.
35-1	Men	
35-2	at	
35-3	det	
35-4	bliver	
35-5	veloplagt	
35-6	,	
35-7	tør	
35-8	vi	
35-9	godt	
35-10	love	
35-11	.	

#id=36
#text="Vihar vist i europæisk sammenhæng, at vi har været gode til at spille opgør, der afgøres over to kampe, og den erfaring vi har med herfra, skal vi  udnytte.
36-1	"	
36-2	Vi	
36-3	har	
36-4	vist	
36-5	i	
36-6	europæisk	
36-7	sammenhæng	
36-8	,	
36-9	at	
36-10	vi	
36-11	har	
36-12	været	
36-13	gode	
36-14	til	
36-15	at	
36-16	spille	
36-17	opgør	
36-18	,	
36-19	der	
36-20	afgøres	
36-21	over	
36-22	to	
36-23	kampe	
36-24	,	
36-25	og	
36-26	den	
36-27	erfaring	
36-28	vi	
36-29	har	
36-30	med	
36-31	herfra	
36-32	,	
36-33	skal	
36-34	vi	
36-35	udnytte	
36-36	.	

#id=37
#text=Udleveringen af den 89-årige John Demjanjuk, der menes at være identisk med en kzlejrchef, ' Ivan den Grusomme', nærmer sig.
37-1	Udleveringen	
37-2	af	
37-3	den	
37-4	89	
37-5	-	
37-6	årige	
37-7	John	
37-8	Demjanjuk	
37-9	,	
37-10	der	
37-11	menes	
37-12	at	
37-13	være	
37-14	identisk	
37-15	med	
37-16	en	
37-17	kzlejrchef	
37-18	,	
37-19	'	
37-20	Ivan	
37-21	den	
37-22	Grusomme	
37-23	'	
37-24	,	
37-25	nærmer	
37-26	sig	
37-27	.	

#id=38
#text=Jeghar sagt det før og siger det gerne igen:
38-1	Jeg	
38-2	har	
38-3	sagt	
38-4	det	
38-5	før	
38-6	og	
38-7	siger	
38-8	det	
38-9	gerne	
38-10	igen	
38-11	:	

#id=39
#text=Maleriet, ' Lad de små børn komme til mig', vurderes til en værdi på mellem 15 og 20 millioner kroner og betegnes som unikt i norsk kunst og kirkeverden.
39-1	Maleriet	
39-2	,	
39-3	'	
39-4	Lad	
39-5	de	
39-6	små	
39-7	børn	
39-8	komme	
39-9	til	
39-10	mig	
39-11	'	
39-12	,	
39-13	vurderes	
39-14	til	
39-15	en	
39-16	værdi	
39-17	på	
39-18	mellem	
39-19	15	
39-20	og	
39-21	20	
39-22	millioner	
39-23	kroner	
39-24	og	
39-25	betegnes	
39-26	som	
39-27	unikt	
39-28	i	
39-29	norsk	
39-30	kunst	
39-31	og	
39-32	kirkeverden	
39-33	.	

#id=40
#text=kommemed forslag til en skattereform, der først og fremmest skal give en "markant reduktion af skatten på arbejdsindkomst".
40-1	komme	
40-2	med	
40-3	forslag	
40-4	til	
40-5	en	
40-6	skattereform	
40-7	,	
40-8	der	
40-9	først	
40-10	og	
40-11	fremmest	
40-12	skal	
40-13	give	
40-14	en	
40-15	"	
40-16	markant	
40-17	reduktion	
40-18	af	
40-19	skatten	
40-20	på	
40-21	arbejdsindkomst	
40-22	"	
40-23	.	

#id=41
#text=Ognår først loven er vedtaget, er løbet som regel kørt.
41-1	Og	
41-2	når	
41-3	først	
41-4	loven	
41-5	er	
41-6	vedtaget	
41-7	,	
41-8	er	
41-9	løbet	
41-10	som	
41-11	regel	
41-12	kørt	
41-13	.	

#id=42
#text=Detførste maraton er en stor mundfuld at klare alene.
42-1	Det	
42-2	første	
42-3	maraton	
42-4	er	
42-5	en	
42-6	stor	
42-7	mundfuld	
42-8	at	
42-9	klare	
42-10	alene	
42-11	.	

#id=43
#text=vinduetstirrede længe
43-1	vinduet	
43-2	stirrede	
43-3	længe	

#id=44
#text=lukkede3,1 pct.
44-1	lukkede	
44-2	3	
44-3	,	
44-4	1	
44-5	pct	
44-6	.	

#id=45
#text=Kobberstikket viser helt klart et individ, manden på Cobbe-portrættet ser lidt mere glat ud, som om han sad model til en pengeseddel.
45-1	Kobberstikket	
45-2	viser	
45-3	helt	
45-4	klart	
45-5	et	
45-6	individ	
45-7	,	
45-8	manden	
45-9	på	
45-10	Cobbe	
45-11	-	
45-12	portrættet	
45-13	ser	
45-14	lidt	
45-15	mere	
45-16	glat	
45-17	ud	
45-18	,	
45-19	som	
45-20	om	
45-21	han	
45-22	sad	
45-23	model	
45-24	til	
45-25	en	
45-26	pengeseddel	
45-27	.	

#id=46
#text=fr/documentation/museo.
46-1	fr	
46-2	/	
46-3	documentation	
46-4	/	
46-5	museo	
46-6	.	

#id=47
#text=Man hører hendes karakteristiske digtoplæsning med uddrag fra de store samlinger 'Det' og 'Alfabet', og der er et flashback til maj 1968, da forfatteren boede i Paris.
47-1	Man	
47-2	hører	
47-3	hendes	
47-4	karakteristiske	
47-5	digtoplæsning	
47-6	med	
47-7	uddrag	
47-8	fra	
47-9	de	
47-10	store	
47-11	samlinger	
47-12	'	
47-13	Det	
47-14	'	
47-15	og	
47-16	'	
47-17	Alfabet	
47-18	'	
47-19	,	
47-20	og	
47-21	der	
47-22	er	
47-23	et	
47-24	flashback	
47-25	til	
47-26	maj	
47-27	1968	
47-28	,	
47-29	da	
47-30	forfatteren	
47-31	boede	
47-32	i	
47-33	Paris	
47-34	.	

#id=48
#text=København "først tørnede sammen i Parken".
48-1	København	
48-2	"	
48-3	først	
48-4	tørnede	
48-5	sammen	
48-6	i	
48-7	Parken	
48-8	"	
48-9	.	

#id=49
#text=Enaf de overordnede ledere af redningsindsatsen, Keiran Walshe, siger til netavisen theage.com, at man nu har lokaliseret  alle de savnede ofre for branden.
49-1	En	
49-2	af	
49-3	de	
49-4	overordnede	
49-5	ledere	
49-6	af	
49-7	redningsindsatsen	
49-8	,	
49-9	Keiran	
49-10	Walshe	
49-11	,	
49-12	siger	
49-13	til	
49-14	netavisen	
49-15	theage	
49-16	.	
49-17	com	
49-18	,	
49-19	at	
49-20	man	
49-21	nu	
49-22	har	
49-23	lokaliseret	
49-24	alle	
49-25	de	
49-26	savnede	
49-27	ofre	
49-28	for	
49-29	branden	
49-30	.	

#id=50
#text=Formuslimer af samme uddannelse og baggrund som vores er kriminaliteten helt i bund.
50-1	For	
50-2	muslimer	
50-3	af	
50-4	samme	
50-5	uddannelse	
50-6	og	
50-7	baggrund	
50-8	som	
50-9	vores	
50-10	er	
50-11	kriminaliteten	
50-12	helt	
50-13	i	
50-14	bund	
50-15	.	

#id=51
#text=Redaktøraf Kunsttidsskriftet North Art Magazine Bent Petersen skriver om kunstner
51-1	Redaktør	
51-2	af	
51-3	Kunsttidsskriftet	
51-4	North	
51-5	Art	
51-6	Magazine	
51-7	Bent	
51-8	Petersen	
51-9	skriver	
51-10	om	
51-11	kunstner	

#id=52
#text=Og dermed også chancen for et nyt borgerligt projekt.
52-1	Og	
52-2	dermed	
52-3	også	
52-4	chancen	
52-5	for	
52-6	et	
52-7	nyt	
52-8	borgerligt	
52-9	projekt	
52-10	.	

#id=53
#text=Men risikoen for, at et sådant barn bliver sygt eller handikappet, er altid til stede, vurderer professor Karen Brøndum-Nielsen fra forsknings-og rådgivningscenteret for genetik, Kennedy Centeret.
53-1	Men	
53-2	risikoen	
53-3	for	
53-4	,	
53-5	at	
53-6	et	
53-7	sådant	
53-8	barn	
53-9	bliver	
53-10	sygt	
53-11	eller	
53-12	handikappet	
53-13	,	
53-14	er	
53-15	altid	
53-16	til	
53-17	stede	
53-18	,	
53-19	vurderer	
53-20	professor	
53-21	Karen	
53-22	Brøndum	
53-23	-	
53-24	Nielsen	
53-25	fra	
53-26	forsknings	
53-27	-	
53-28	og	
53-29	rådgivningscenteret	
53-30	for	
53-31	genetik	
53-32	,	
53-33	Kennedy	
53-34	Centeret	
53-35	.	

#id=54
#text=Deter ikke kun militær bistand, der er kommet fra den revolutionære østat.
54-1	Det	
54-2	er	
54-3	ikke	
54-4	kun	
54-5	militær	
54-6	bistand	
54-7	,	
54-8	der	
54-9	er	
54-10	kommet	
54-11	fra	
54-12	den	
54-13	revolutionære	
54-14	østat	
54-15	.	

#id=55
#text=Disse forretninger og websider er ikke godkendt af eller på nogen måde forbundet med de amerikanske myndigheder.
55-1	Disse	
55-2	forretninger	
55-3	og	
55-4	websider	
55-5	er	
55-6	ikke	
55-7	godkendt	
55-8	af	
55-9	eller	
55-10	på	
55-11	nogen	
55-12	måde	
55-13	forbundet	
55-14	med	
55-15	de	
55-16	amerikanske	
55-17	myndigheder	
55-18	.	

#id=56
#text=Uddrag
56-1	Uddrag	

#id=57
#text=UndervisningsministerBertel Haarder (V)
57-1	Undervisningsminister	
57-2	Bertel	
57-3	Haarder	
57-4	(	
57-5	V	
57-6	)	

#id=58
#text=Danskebanker ser ikke ud til at mangle likviditet.
58-1	Danske	
58-2	banker	
58-3	ser	
58-4	ikke	
58-5	ud	
58-6	til	
58-7	at	
58-8	mangle	
58-9	likviditet	
58-10	.	

#id=59
#text=Sideløbendemed det kunstneriske arbejde har Anette Blæsbjerg Ørom været aktiv som kurator.
59-1	Sideløbende	
59-2	med	
59-3	det	
59-4	kunstneriske	
59-5	arbejde	
59-6	har	
59-7	Anette	
59-8	Blæsbjerg	
59-9	Ørom	
59-10	været	
59-11	aktiv	
59-12	som	
59-13	kurator	
59-14	.	

#id=60
#text=Desværre er der lidt for meget slinger i valsen hen imod slutningen, hvor der dukker kiksede navne som Anouk, Trust og Airbourne op.
60-1	Desværre	
60-2	er	
60-3	der	
60-4	lidt	
60-5	for	
60-6	meget	
60-7	slinger	
60-8	i	
60-9	valsen	
60-10	hen	
60-11	imod	
60-12	slutningen	
60-13	,	
60-14	hvor	
60-15	der	
60-16	dukker	
60-17	kiksede	
60-18	navne	
60-19	som	
60-20	Anouk	
60-21	,	
60-22	Trust	
60-23	og	
60-24	Airbourne	
60-25	op	
60-26	.	

#id=61
#text=Som tentakler graver rødderne sig ned igennem lagene af Historien, historier og naturhistorie, indtil rodspidsen kildrer Tollundmanden under næsen.
61-1	Som	
61-2	tentakler	
61-3	graver	
61-4	rødderne	
61-5	sig	
61-6	ned	
61-7	igennem	
61-8	lagene	
61-9	af	
61-10	Historien	
61-11	,	
61-12	historier	
61-13	og	
61-14	naturhistorie	
61-15	,	
61-16	indtil	
61-17	rodspidsen	
61-18	kildrer	
61-19	Tollundmanden	
61-20	under	
61-21	næsen	
61-22	.	

#id=62
#text="Tilalmindelige baller i Wien kommer folk primært for at danse.
62-1	"	
62-2	Til	
62-3	almindelige	
62-4	baller	
62-5	i	
62-6	Wien	
62-7	kommer	
62-8	folk	
62-9	primært	
62-10	for	
62-11	at	
62-12	danse	
62-13	.	

#id=63
#text=IHadsund mistede en 40-årig kvinde i går eftermiddag livet efter et frontalt sammenstød på Hobrovej.
63-1	I	
63-2	Hadsund	
63-3	mistede	
63-4	en	
63-5	40	
63-6	-	
63-7	årig	
63-8	kvinde	
63-9	i	
63-10	går	
63-11	eftermiddag	
63-12	livet	
63-13	efter	
63-14	et	
63-15	frontalt	
63-16	sammenstød	
63-17	på	
63-18	Hobrovej	
63-19	.	

#id=64
#text=ritzau
64-1	ritzau	

#id=65
#text=pas
65-1	pas	

#id=66
#text="Jeger opmuntret af rigsadvokatens nuancerede udtalelser og enig i hans vurdering.
66-1	"	
66-2	Jeg	
66-3	er	
66-4	opmuntret	
66-5	af	
66-6	rigsadvokatens	
66-7	nuancerede	
66-8	udtalelser	
66-9	og	
66-10	enig	
66-11	i	
66-12	hans	
66-13	vurdering	
66-14	.	

#id=67
#text=Kandidatreglen vil med så godt som 100 procents sikkerhed ikke ramme hende.
67-1	Kandidatreglen	
67-2	vil	
67-3	med	
67-4	så	
67-5	godt	
67-6	som	
67-7	100	
67-8	procents	
67-9	sikkerhed	
67-10	ikke	
67-11	ramme	
67-12	hende	
67-13	.	

#id=68
#text=Forestildig, at du køber en liter mælk i supermarkedet, men først kan få at vide, hvad du har betalt for den, to uger efter.
68-1	Forestil	
68-2	dig	
68-3	,	
68-4	at	
68-5	du	
68-6	køber	
68-7	en	
68-8	liter	
68-9	mælk	
68-10	i	
68-11	supermarkedet	
68-12	,	
68-13	men	
68-14	først	
68-15	kan	
68-16	få	
68-17	at	
68-18	vide	
68-19	,	
68-20	hvad	
68-21	du	
68-22	har	
68-23	betalt	
68-24	for	
68-25	den	
68-26	,	
68-27	to	
68-28	uger	
68-29	efter	
68-30	.	

#id=69
#text=Ambassadør
69-1	Ambassadør	

#id=70
#text=Ogbesøgene gav flere gode indtryk, fortalte statsministeren efter rundturen:
70-1	Og	
70-2	besøgene	
70-3	gav	
70-4	flere	
70-5	gode	
70-6	indtryk	
70-7	,	
70-8	fortalte	
70-9	statsministeren	
70-10	efter	
70-11	rundturen	
70-12	:	

#id=71
#text=De er interessante, fordi det i sidste ende er USA, Frankrig, Tyskland og Storbritannien, der bestemmer, hvem der får jobbet.
71-1	De	
71-2	er	
71-3	interessante	
71-4	,	
71-5	fordi	
71-6	det	
71-7	i	
71-8	sidste	
71-9	ende	
71-10	er	
71-11	USA	
71-12	,	
71-13	Frankrig	
71-14	,	
71-15	Tyskland	
71-16	og	
71-17	Storbritannien	
71-18	,	
71-19	der	
71-20	bestemmer	
71-21	,	
71-22	hvem	
71-23	der	
71-24	får	
71-25	jobbet	
71-26	.	

#id=72
#text=Dybest set handler det her om, at statsministeren er  uenig mit synspunkt, og det vil jo være interessant at diskutere", sagde hun.
72-1	Dybest	
72-2	set	
72-3	handler	
72-4	det	
72-5	her	
72-6	om	
72-7	,	
72-8	at	
72-9	statsministeren	
72-10	er	
72-11	uenig	
72-12	mit	
72-13	synspunkt	
72-14	,	
72-15	og	
72-16	det	
72-17	vil	
72-18	jo	
72-19	være	
72-20	interessant	
72-21	at	
72-22	diskutere	
